0.440433754,0.426770372,0.415979104,0.414923694,0.256704478,0.444015768,down
0.445789986,0.452073103,0.435249202,0.440243101,0.326289471,0.449351367,down
0.422693523,0.432808512,0.413525719,0.446166215,0.284501643,0.42608803,up
0.390026433,0.423904441,0.400470792,0.421903992,0.391973976,0.393207705,up
0.396087555,0.421423232,0.379259775,0.388742687,0.384529153,0.39925943,down
0.359825942,0.388526484,0.316403091,0.395572694,0.587168278,0.36276774,up
0.422626537,0.414214937,0.353868643,0.354462434,0.389395744,0.425820635,down
0.469266719,0.462681444,0.421274057,0.422491774,0.296613796,0.472623925,down
0.452593612,0.467471985,0.432930676,0.468706267,0.304594317,0.455818016,up
0.467544687,0.453058891,0.408860109,0.450992513,0.533770436,0.470779824,down
0.523967785,0.510343532,0.462581253,0.468481345,0.417674493,0.527390659,down
0.517315649,0.514980184,0.513623717,0.522553177,0.337204797,0.520662763,up
0.579075915,0.561226794,0.527309574,0.516644475,0.362236215,0.582612271,down
0.602196081,0.58962629,0.587758355,0.577898365,0.298032117,0.605761888,down
0.587758215,0.597855348,0.603417921,0.603113289,0.350175661,0.591199635,up
0.572279503,0.576600694,0.577710001,0.585325419,0.317996424,0.575589318,up
0.576458343,0.578689186,0.550267418,0.571464674,0.408730805,0.579720105,down
0.584996367,0.585134533,0.581316831,0.575993992,0.372107412,0.588218338,down
0.558289922,0.570929789,0.559231608,0.581140946,0.416902198,0.561343636,up
0.560407682,0.564744255,0.532254422,0.555869405,0.405140326,0.563396736,down
0.595889176,0.594163014,0.538098333,0.559111986,0.44192145,0.598920273,down
0.660612244,0.640604484,0.593522937,0.593529662,0.41665847,0.663755799,down
0.597079449,0.650952013,0.612985012,0.660393732,0.494958524,0.599946822,up
0.585413736,0.595482062,0.587382864,0.59390539,0.45043725,0.588178383,up
0.573510998,0.601202931,0.575240222,0.587085677,0.629982197,0.576167137,up
0.585480721,0.579753418,0.493784564,0.57234995,0.789819149,0.588095398,down
0.709403163,0.687930314,0.535702594,0.587888601,0.790792383,0.712246441,down
0.705858105,0.718028583,0.717990308,0.707776583,0.534773035,0.708610488,up
0.736954651,0.721341192,0.698226783,0.705316339,0.464855381,0.739692815,down
0.715395753,0.728720864,0.734422011,0.735590718,0.535309992,0.718006184,up
0.689709542,0.707256361,0.692414604,0.716052884,0.506033259,0.692173399,up
0.767736883,0.746672902,0.689653951,0.686468197,0.693481539,0.770243426,down
0.74817208,0.744399544,0.720608169,0.767146689,0.77598412,0.750554571,up
0.775749331,0.770590634,0.759363082,0.747696352,0.698763013,0.778074709,down
0.845439603,0.822573102,0.747950268,0.777275893,0.772338686,0.847772515,down
0.899599635,0.874620524,0.847349641,0.844572306,0.665454908,0.901896887,down
0.896240075,0.881255733,0.883148223,0.898584433,0.768173076,0.898420756,up
0.793964127,0.880895993,0.800550756,0.893566154,1,0.795940976,up
0.783323801,0.782691896,0.764556495,0.799361469,0.913679992,0.785189866,up
0.768252153,0.774352917,0.781601676,0.778866301,0.707652166,0.770012913,up
0.698525812,0.767947542,0.692705477,0.767599621,0.706590837,0.70014299,up
0.723629768,0.701375607,0.692234791,0.699407637,0.431593421,0.725179738,down
0.661050223,0.71462604,0.671127959,0.725101228,0.508994912,0.662483369,up
0.752984702,0.729840055,0.649682657,0.663121617,0.606163126,0.754374934,down
0.753700927,0.759673516,0.753175412,0.7508257,0.546296633,0.755001929,down
0.813899924,0.790121532,0.733623431,0.748267664,0.517393252,0.815119629,down
0.829327109,0.842208925,0.795870338,0.811678128,0.52373186,0.830450258,down
0.719734327,0.818740869,0.738467795,0.825127117,0.564284687,0.720781557,up
0.717637178,0.725398262,0.707793873,0.718420482,0.447261654,0.718617811,up
0.749187162,0.727047072,0.670710159,0.713232354,0.485335251,0.750072031,down
0.715205103,0.775871821,0.727885292,0.75303889,0.548834593,0.716029922,up
0.81564669,0.792869548,0.622335269,0.708394218,0.931080749,0.816327516,down
0.85400339,0.874025953,0.807949517,0.809845813,0.692747418,0.854580323,down
0.911605427,0.892362714,0.84682078,0.852138327,0.929054576,0.912051738,down
0.981579097,0.954472871,0.910162429,0.911436376,0.70860023,0.981869411,down
0.980965925,0.964125901,0.96730583,0.980276875,0.622393486,0.981125624,up
1,1,1,0.981645965,0.558424307,1,down
0.911605427,0.98139843,0.922849798,1,0.534345148,0.911590713,up
0.851885631,0.903324799,0.874511928,0.907843802,0.600181092,0.851841832,up
0.840719729,0.849948337,0.852543053,0.849019274,0.577838653,0.8405713,up
0.898192948,0.878292873,0.844811109,0.841000321,0.544257875,0.897833717,down
0.868296981,0.88472323,0.872941211,0.892840434,0.612505929,0.86788244,up
0.791398082,0.871337894,0.811233742,0.868207115,0.509733227,0.7910203,up
0.778052588,0.788232896,0.696037299,0.79196015,0.563403742,0.777604463,up
0.847866524,0.83481926,0.719746126,0.777692796,0.583455725,0.847167036,down
0.913800477,0.91328261,0.754756706,0.849297209,0.886530111,0.912853922,down
0.731559774,0.890613977,0.73996976,0.917767128,0.75290756,0.730942554,up
0.610847465,0.714211339,0.62711617,0.732054762,0.530808784,0.610430538,up
0.598599496,0.597440648,0.61025609,0.609824916,0.289134574,0.598133456,up
0.579519047,0.578714168,0.582607252,0.596468572,0.257133204,0.579025494,up
0.567528713,0.588781899,0.570982893,0.579277749,0.277097092,0.566995806,up
0.562149294,0.561876325,0.573262283,0.566482423,0.215438925,0.561561855,up
0.52197369,0.548211192,0.509246336,0.561386939,0.284430329,0.521440359,up
0.506937596,0.535935055,0.483194657,0.523196546,0.348511514,0.506383272,up
0.515728618,0.571729212,0.504295142,0.505440072,0.485188426,0.515081283,down
